producto_id,demanda_total,media,desviacion,cv,variabilidad,demanda_acumulada_pct,categoria_abc,usar_ml,categoria,nombre_producto
T012011,292,24.333333333333332,21.81047843805747,0.896321031700992,Media,0.9846180356573548,C,False,MEDICAMENTOS,TINIDAZOL TABLETA 500MG
701479,292,24.333333333333332,5.851702678915278,0.24048093201021692,Baja,0.9847630407772274,C,False,MEDICAMENTOS,"SODIO CLORURO ENEMA RECTAL 2,5G/1000ML"
H013021,292,24.333333333333332,22.499831649201827,0.924650615720623,Media,0.9849080458971,C,False,MEDICAMENTOS,N-BUTILBROMURO HIOSCINA TABLETA 10MG
A013011,291,24.25,22.393688234126884,0.9234510612011086,Media,0.9850525544240962,C,False,MEDICAMENTOS,ALOPURINOL TABLETA 100MG
700967,286,23.833333333333332,27.215748560290777,1.1419195200122005,Alta,0.9851945799867112,C,True,NUTRICION,"ENSURE PLUS HN SOLUCIÓN ORAL 1,5KCAL/1ML (1500KCAL/1000ML) ALIMENTO DE USO ESPEC"
F013141,281,23.416666666666668,21.38163329645896,0.9130946603470018,Media,0.9853341225849447,C,False,MEDICAMENTOS,FLUOXETINA 20M GCAPSULA 
I004721,281,23.416666666666668,64.86273384944734,2.7699388120760426,Alta,0.9854736651831782,C,True,MEDICAMENTOS,IMIPENEM/CILASTATINA 500MG/500MG POLVO LIOFILIZADO 
V0000011,280,23.333333333333332,39.56429366655411,1.6956125857094617,Alta,0.9856127111885354,C,True,MEDICAMENTOS,VORICONAZOL POLVO LIOFILIZADO 200MG
T0000001,280,23.333333333333332,17.67038268522853,0.7573021150812228,Media,0.9857517571938927,C,False,MEDICAMENTOS,TIGECICLINA 50MG POLVO PARA RECONSTITUCION
702060,277,23.083333333333332,16.881718640068144,0.7313379916275008,Media,0.9858893134206211,C,False,DISPOSITIVOS MEDICO,S/SUCCION  6 1129
702052,276,23.0,11.257320850329918,0.48944873262303995,Baja,0.9860263730544733,C,False,DISPOSITIVOS MEDICO,SONDA NELATON # 10   
719225,268,22.333333333333332,13.323481208571263,0.5965737854584148,Media,0.9861594599453152,C,False,MEDICAMENTOS,"DUTASTERIDA/TAMSULOSINA CÁPSULA 0,5MG/0,4MG (0,9MG)"
717923,266,22.166666666666668,6.422026490324082,0.2897154807664999,Baja,0.9862915536504046,C,False,MEDICAMENTOS,INSULINA GLULISINA SOL. INYECTABLE 100UI/ML x 10ML (1000UI)
700966,265,22.083333333333332,11.66547612973141,0.5282479756859506,Media,0.9864231507626177,C,False,NUTRICION,JEVITY SOLUCIÓN ORAL 1KCAL/1ML (1500KCAL/1500ML)) ALIMENTO PARA PROPÓSITOS MÉD
145537,264,22.0,48.13805903100713,2.188093592318506,Alta,0.9865542512819545,C,True,MEDICAMENTOS,CISATRACURIO 10MG/5ML SOL. INYECTABLE
131059,261,21.75,66.79565173653965,3.0710644476569957,Alta,0.9866838620226626,C,True,MEDICAMENTOS,HIDROXICLOROQUINA SULFATO TABLETA 200MG
P0000025,259,21.583333333333332,27.916949342757,1.2934493903980078,Alta,0.986812479577618,C,True,MEDICAMENTOS,POLIMIXINA B SOLUCIÓN INYECTABLE 500000UI
700971,256,21.333333333333332,15.67472391134752,0.734752683344415,Media,0.9869396073539446,C,False,NUTRICION,"(OSMOLITE HN PLUS SOLUCIÓN ORAL 1,2KCAL/1ML (1800KCAL/1500ML)) ALIMENTO PARA PR"
P0000013,253,21.083333333333332,20.839029524312103,0.9884124675563053,Media,0.9870652453516424,C,False,MEDICAMENTOS,PREGABALINA CÁPSULA 150MG
D031141,247,20.583333333333332,20.165038752226284,0.9796779960595766,Media,0.9871879037920825,C,False,MEDICAMENTOS,DOXICICLINA 100MG TABLETA 
E0000017,242,20.166666666666668,13.360956235058609,0.6625267554574517,Media,0.9873080792681412,C,False,MEDICAMENTOS,ERTAPENEM POLVO LIOFILIZADO 1G 
716715,242,20.166666666666668,29.17294304763587,1.4465922172381422,Alta,0.9874282547442,C,True,CONTROLADOS,CLONAZEPAM TABLETA 2 MG 
701847,238,19.833333333333332,11.853908701991571,0.5976760690079784,Media,0.9875464438487537,C,False,DISPOSITIVOS MEDICO,BACTIGRAS 10X10 
702696,236,19.666666666666668,7.969639359164975,0.40523589961855805,Baja,0.9876636397675548,C,False,DISPOSITIVOS MEDICO,TUBO ENDOTRAQUEAL 7.5 C/BL
700741,234,19.5,13.152946437965907,0.6745100737418414,Media,0.9877798425006034,C,False,MEDICAMENTOS,SACUBITRIL/ VALSARTAN 50 MG TABLETA
V000000013,232,19.333333333333332,24.57024561735128,1.270874773311273,Alta,0.9878950520478994,C,True,MEDICAMENTOS,VORICONAZOL TABLETA 200MG
702045,231,19.25,7.021072179194183,0.36473102229580173,Baja,0.9880097650023191,C,False,DISPOSITIVOS MEDICO,SONDA NASOGASTRICA # 16   
700639,225,18.75,18.718610088261457,0.9983258713739444,Media,0.9881214983994812,C,False,MEDICAMENTOS,ANFOTERICINA B 50MG POLVO LIOFILIZADO 
H014701,224,18.666666666666668,6.080271126331208,0.32572881033917184,Baja,0.988232735203767,C,False,MEDICAMENTOS,HIDROXICINA CLORHIDRATO SOL. 100MG/1ML
703187,223,18.583333333333332,8.564815269815258,0.46088692034880313,Baja,0.9883434754151764,C,False,DISPOSITIVOS MEDICO,CANISTER 1100ML
D023011,220,18.333333333333332,18.936896805075023,1.0329216439131832,Alta,0.9884527258479572,C,True,MEDICAMENTOS,DIMENHIDRINATO 50MG TABLETA
701278,220,18.333333333333332,21.33428028201362,1.163688015382561,Alta,0.9885619762807378,C,True,DISPOSITIVOS MEDICO,SET ENTERAL TAPA ROSCA Y PUNZON
E007141,219,18.25,15.656105402162964,0.8578687891596145,Media,0.9886707301206423,C,False,MEDICAMENTOS,ERITROMICINA 500MG TABLETA 
L004011,215,17.916666666666668,34.10000888651799,1.90325630994519,Alta,0.9887774975890415,C,True,MEDICAMENTOS,LEVOMEPROMAZINA TABLETA 25MG
700605,208,17.333333333333332,27.72374542889291,1.599446851666899,Alta,0.988880788907307,C,True,MEDICAMENTOS,INMUNOGLOBULINA HUMANA NORMAL  6 GR/200ML SOL. INYECTABLE
A002011,206,17.166666666666668,19.68771344280642,1.1468570937557137,Alta,0.9889830870398197,C,True,MEDICAMENTOS,ACETAZOLAMIDA 250MG TABLETA 
702079,199,16.583333333333332,4.7760450228830615,0.28800271494772234,Baja,0.9890819090221987,C,False,DISPOSITIVOS MEDICO,BRAZALETE NEO/3
N009231,198,16.5,5.5677643628300215,0.3374402644139407,Baja,0.9891802344117013,C,False,MEDICAMENTOS,NISTATINA SUSPENSIÓN ORAL 100000UI/1ML (6000000UI/60ML)
700800,195,16.25,22.058290546145724,1.3574332643781983,Alta,0.9892770700225751,C,True,MEDICAMENTOS,HALOPERIDOL 5MG TABLETA  
D029701,193,16.083333333333332,18.55438361991989,1.1536404323266254,Alta,0.9893729124476963,C,True,MEDICAMENTOS,DOPAMINA 200MG/5ML SOL. INYECTABLE 
715460,192,16.0,10.117491604327446,0.6323432252704654,Media,0.9894682582799413,C,False,DISPOSITIVOS MEDICO,BOLSA ACTIVE LIFE ADULTO-22771 
730138,189,15.75,16.17025889487465,1.0266831044364857,Alta,0.9895621143335575,C,True,MEDICAMENTOS,OSELTAMIVIR CAPSULA 75MG
700544,188,15.666666666666666,23.654072620061676,1.5098344225571283,Alta,0.9896554737942973,C,True,MEDICAMENTOS,SOMATOSTATINA POLVO LIOFILIZADO 3MG
L0000009,187,15.583333333333334,17.085125552699786,1.0963716932213765,Alta,0.9897483366621609,C,True,MEDICAMENTOS,LABETALOL SOLUCIÓN INYECTABLE 100MG/20ML
710768,187,15.583333333333334,7.476731582149727,0.47979026195613217,Baja,0.9898411995300245,C,False,DISPOSITIVOS MEDICO,CYSTOFLOW 500 ML
H001201,187,15.583333333333334,6.2734408904572145,0.4025737469812116,Baja,0.9899340623978881,C,False,MEDICAMENTOS,HALOPERIDOL 2MG/20 GOTAS SOL. ORAL
717825,185,15.416666666666666,17.96693090265018,1.1654225450367686,Alta,0.9900259320799991,C,True,MEDICAMENTOS,TENOFOVIR/EMTRICITABINA 300MG/200MG TABLETA
V016011,181,15.083333333333334,20.38920540309742,1.35177052396226,Alta,0.9901158153906051,C,True,MEDICAMENTOS,VERAPAMILO TABLETA 120MG
I008701,181,15.083333333333334,2.8109633849474367,0.18636221336668088,Baja,0.990205698701211,C,False,MEDICAMENTOS,INSULINA ZINC CRISTALINA SOL. INYECTABLE 100UI/ML x 10ML (1000UI)
G0000001,181,15.083333333333334,41.511133957340206,2.752119378387196,Alta,0.9902955820118169,C,True,MEDICAMENTOS,GABAPENTIN CÁPSULA 300MG
702452,180,15.0,10.617310051386497,0.7078206700924331,Media,0.9903849687295466,C,False,DISPOSITIVOS MEDICO,STOMAHESIVE PASTA TBX2 ONZ.
T009141,175,14.583333333333334,15.234281516807194,1.044636446866779,Alta,0.9904718724828948,C,True,MEDICAMENTOS,TIAMINA 300MG TABLETA 
702310,170,14.166666666666666,9.777835169712189,0.6902001296267428,Media,0.9905562932718618,C,False,DISPOSITIVOS MEDICO,BARRERA STOMAHESIVE 20MMX20MM LISA 
705961,169,14.083333333333334,19.411610084189462,1.378339177575583,Alta,0.9906402174679524,C,True,MEDICAMENTOS,MESALAZINA TABLETA 500MG
A025142,167,13.916666666666666,16.615755575156168,1.1939465083944552,Alta,0.9907231484782905,C,True,MEDICAMENTOS,AMOXICILINA 500MG CAPSULA 
171762,167,13.916666666666666,13.82000087707755,0.9930539552391054,Media,0.9908060794886285,C,False,NUTRICION,"NEPRO BP SOLUCIÓN ORAL 1,8KCAL/1ML (426,6KCAL/237ML)) ALIMENTO PARA PROPÓSITOS"
702022,167,13.916666666666666,11.429295161066927,0.8212667181604978,Media,0.9908890104989666,C,False,DISPOSITIVOS MEDICO,SONDA FOLEY 2 VÍAS 18FRX5CM 
702323,164,13.666666666666666,6.997835163084151,0.5120367192500599,Media,0.9909704517306759,C,False,DISPOSITIVOS MEDICO,BOLSA OSTOMIA OP/57 - 60 MM 
716204,163,13.583333333333334,26.854687531681364,1.9770322109213274,Alta,0.9910513963695088,C,True,CONTROLADOS,KETAMINA SOL. INYECTABLE 500MG
702473,163,13.583333333333334,12.086493839543929,0.8898032274510868,Media,0.9911323410083418,C,False,CONTROLADOS,FENOBARBITAL SOLUCIÓN INYECTABLE 40 MG/1ML 
770066,156,13.0,25.00545395054301,1.9234964577340778,Alta,0.9912098094970409,C,True,MEDICAMENTOS,ELTROMBOPAG 25 MG TAB ORAL
I002011,156,13.0,19.53086135976971,1.5023739507515161,Alta,0.9912872779857398,C,True,MEDICAMENTOS,IBUPROFENO TABLETA 400MG
A019101,156,13.0,17.419946769566934,1.3399959053513026,Alta,0.9913647464744388,C,True,MEDICAMENTOS,AMANTADINA 100MG CAPSULA 
702251,155,12.916666666666666,5.36755121639338,0.4155523522369069,Baja,0.9914417183702616,C,False,DISPOSITIVOS MEDICO,BISTURI # 15 
702302,154,12.833333333333334,5.686240703077327,0.4430836911488826,Baja,0.9915181936732081,C,False,DISPOSITIVOS MEDICO,BARRERA STOMAHESIVE 57 - 60 MM 
710045,154,12.833333333333334,5.201980974648606,0.4053491668557355,Baja,0.9915946689761546,C,False,DISPOSITIVOS MEDICO,SEDA 3-0 SS684( C-14)SOFSILK
I020011,153,12.75,9.955583175466737,0.7808300529777833,Media,0.9916706476862248,C,False,MEDICAMENTOS,ISOSORBIDE DINITRATO 10MG TABLETA
707118,148,12.333333333333334,21.14595741865369,1.7145370879989479,Alta,0.9917441434319136,C,True,MEDICAMENTOS,AZITROMICINA TABLETA 500MG
770075,147,12.25,11.169153951844338,0.9117676695383133,Media,0.9918171425847262,C,False,MEDICAMENTOS,FILGRASTIM SOLUCIÓN INYECTABLE 300MCG (ONCOLOGICO)
719540,147,12.25,9.789837030865687,0.7991703698665867,Media,0.9918901417375388,C,False,NUTRICION,"GLUCERNA SOLUCIÓN ORAL 1,5KCAL/1ML (1500KCAL/1000ML)) ALIMENTO LÍQUIDO PARA PR"
702023,146,12.166666666666666,11.280178378129676,0.9271379488873707,Media,0.991962644297475,C,False,DISPOSITIVOS MEDICO,SONDA FOLEY 2 VÍAS 18FRX30CM    
702695,145,12.083333333333334,5.434876152027642,0.4497828539609083,Baja,0.9920346502645351,C,False,DISPOSITIVOS MEDICO,TUBO ENDOTRAQUEAL 8.0 C/BL
701843,145,12.083333333333334,6.185883244545723,0.5119351650658529,Media,0.992106656231595,C,False,DISPOSITIVOS MEDICO,ALGODON LAMINADO 6X5
V016141,144,12.0,10.929526314280299,0.9107938595233582,Media,0.9921781656057788,C,False,MEDICAMENTOS,VERAPAMILO TABLETA 80MG
702303,144,12.0,7.410066862659939,0.6175055718883282,Media,0.9922496749799625,C,False,DISPOSITIVOS MEDICO,BARRERA STOMAHESIVE 70MM 
718072,142,11.833333333333334,21.678784490134518,1.8320099569127761,Alta,0.9923201911683937,C,True,NUTRICION,ENTEREX POLVO PARA SOLUCIÓN ORAL 110G ALIMENTO PARA USOS NUTRICIONALES ESPECIALE
162558,140,11.666666666666666,15.836283616678466,1.35739573857244,Alta,0.9923897141710722,C,True,MEDICAMENTOS,LEVOFLOXACINA SOLUCIÓN INYECTABLE 500MG/100ML
702090,138,11.5,4.757768766592554,0.41371902318196124,Baja,0.9924582439879983,C,False,DISPOSITIVOS MEDICO,CATETER UMBILICAL 5.0FR
702531,136,11.333333333333334,5.140451577852127,0.45356925686930527,Baja,0.9925257806191718,C,False,MEDICAMENTOS,EXTENSION DE MONITOREO MACHO MACHO
E038162,136,11.333333333333334,15.41152657964653,1.3598405805570468,Alta,0.9925933172503454,C,True,MEDICAMENTOS,EFAVIRENZ 600MG TABLETA
I005022,136,11.333333333333334,19.72231469604156,1.74020423788602,Alta,0.9926608538815189,C,True,MEDICAMENTOS,IMIPRAMINA TABLETA 25MG
R0000014,135,11.25,10.82190539432111,0.9619471461618765,Media,0.9927278939198162,C,False,MEDICAMENTOS,ROSUVASTATINA TABLETA 20MG
701694,132,11.0,9.92700632343178,0.9024551203119799,Media,0.9927934441794846,C,False,MEDICAMENTOS,DUODERM CGF 20 X 20 CM/8X8
T009701,131,10.916666666666666,7.3169583016359185,0.6702557222872597,Media,0.9928584978462767,C,False,MEDICAMENTOS,TIAMINA 1000MG/10ML SOL. INYECTABLE
704205,131,10.916666666666666,10.73192631470429,0.9830772196675687,Media,0.9929235515130689,C,False,MEDICAMENTOS,"METOTREXATE TABLETA 2,5MG"
702324,128,10.666666666666666,7.164728420068226,0.6716932893813962,Media,0.9929871154012322,C,False,DISPOSITIVOS MEDICO,BOLSA OSTOMIA OP /70MM 
702056,127,10.583333333333334,7.867751594421061,0.7434095994728561,Media,0.9930501826965192,C,False,DISPOSITIVOS MEDICO,SONDA NELATON # 16 
H0000005,127,10.583333333333334,16.03665309296932,1.5152743079971012,Alta,0.9931132499918062,C,True,MEDICAMENTOS,L-ASPARTATO/L-ORNITINA GRANULOS PARA SUSPENCIÓN ORAL 3G
702243,127,10.583333333333334,16.233849783334783,1.5339070661418692,Alta,0.9931763172870932,C,True,DISPOSITIVOS MEDICO,GUANTE ESTERIL 8.0 (PAR)
702089,126,10.5,5.791843794980537,0.5516041709505273,Media,0.993238887989504,C,False,DISPOSITIVOS MEDICO,CATETER UMBILICAL 3.5 FR
B008011,123,10.25,9.352928564213068,0.9124808355329822,Media,0.993299968913286,C,False,MEDICAMENTOS,BIPERIDENO 2MG TABLETA
701864,119,9.916666666666666,9.100033299972372,0.9176504168039368,Media,0.9933590634655628,C,False,DISPOSITIVOS MEDICO,VENDA ELASTICA 5X5 
720012,117,9.75,4.494946657586211,0.46102017000884216,Baja,0.9934171648320871,C,False,DISPOSITIVOS MEDICO,CIRCUITO DE VENTILADOR REF-5513000 ALMA LISA PEDIATRICO
701961,117,9.75,5.658862719021134,0.58039617630986,Media,0.9934752661986114,C,False,DISPOSITIVOS MEDICO,CATETER TROCAR RECTO 10FR (TUBO TORAX)
720013,117,9.75,4.494946657586211,0.46102017000884216,Baja,0.9935333675651356,C,False,DISPOSITIVOS MEDICO,CIRCUITO DE VENTILACION REF-5068850 ALMA LISA NEONATAL - INTERSURGICAL
706175,117,9.75,4.673425840955336,0.4793257272774704,Baja,0.9935914689316598,C,False,DISPOSITIVOS MEDICO,CATETER YUGULAR CURVO (MAHURKAR CURVO) 5FR
703652,114,9.5,14.241424852105979,1.499097352853261,Alta,0.9936480805195553,C,True,MEDICAMENTOS,URSODEOXICOLICO ACIDO TABLETA 300MG
702216,114,9.5,2.5045413298101655,0.2636359294537016,Baja,0.9937046921074508,C,False,DISPOSITIVOS MEDICO,CATETER EPICUTANEO CAVA 24 G 2FR REF 218400
702486,111,9.25,4.1587804156332355,0.4495978827711606,Baja,0.9937598139167174,C,False,DISPOSITIVOS MEDICO,STOMAHESIVE POLVO X 1 ONZA
C032013,111,9.25,15.80635660393973,1.7087953085340248,Alta,0.993814935725984,C,True,CONTROLADOS,CLOZAPINA TABLETA 100MG 
706123,111,9.25,2.927145677649443,0.31644818136750735,Baja,0.9938700575352506,C,False,DISPOSITIVOS MEDICO,CATETER GASTROSTOMIA FLOW-20PUSH/ COOK
M017162,110,9.166666666666666,9.446820853727683,1.0305622749521108,Alta,0.993924682751641,C,True,MEDICAMENTOS,METOPROLOL TARTRATO TABLETA 100MG
708756,109,9.083333333333334,3.629633924274241,0.39959272560817327,Baja,0.9939788113751551,C,False,DISPOSITIVOS MEDICO,CATETER RECTO COAXIAL 2L 11FR X 20CM (MAHURKAR RECTO)
L0000005,109,9.083333333333334,21.27934693689179,2.3426803967220318,Alta,0.9940329399986692,C,True,MEDICAMENTOS,LAMOTRIGINA TABLETA 100MG
D015021,108,9.0,8.872839045495683,0.9858710050550759,Media,0.994086572029307,C,False,MEDICAMENTOS,DICLOFENACO 50MG TABLETA 
702460,107,8.916666666666666,4.010403138505322,0.4497648379632137,Baja,0.9941397074670685,C,False,DISPOSITIVOS MEDICO,PINZA P/BOLSA DE OSTOMIA 
713981,107,8.916666666666666,19.29417403039455,2.163832601539576,Alta,0.99419284290483,C,True,MEDICAMENTOS,PIRIDOSTIGMINA TABLETA 60MG
M020501,106,8.833333333333334,7.209001107622121,0.8161133329383532,Media,0.9942454817497152,C,False,MEDICAMENTOS,METRONIDAZOL OVULO VAGINAL 500MG
702635,105,8.75,4.371914496377572,0.4996473710145797,Baja,0.9942976240017242,C,False,DISPOSITIVOS MEDICO,MASCARA C/RESERVORIO ADULTO
701428,105,8.75,6.092096220812371,0.6962395680928424,Media,0.9943497662537332,C,False,DISPOSITIVOS MEDICO,SEDA 2-0 185T (SC26)45CM 
713549,104,8.666666666666666,19.415707480534852,2.240273940061714,Alta,0.9944014119128658,C,True,MEDICAMENTOS,LOPINAVIR/RITONAVIR TABLETA 200MG/50MG
713842,102,8.5,12.602308590817074,1.4826245400961264,Alta,0.994452064386246,C,True,DISPOSITIVOS MEDICO,ESTILETE GUIA ENDOTRAQUEAL 14MM
717450,102,8.5,11.5088898445743,1.3539870405381529,Alta,0.9945027168596261,C,True,MEDICAMENTOS,N-ACETILCISTEINA SOLUCIÓN INYECTABLE 300MG/3ML
A033701,102,8.5,3.9657625656704063,0.4665603018435772,Baja,0.9945533693330062,C,False,MEDICAMENTOS,ATROPINA 1MG/1ML SOL. INYECTABLE 
164333,101,8.416666666666666,14.431394648998811,1.7146211464157004,Alta,0.9946035252135101,C,True,MEDICAMENTOS,FOSFOMICINA DISODICA 4G POLVO LIOFILIZADO 
110028,100,8.333333333333334,28.867513459481287,3.4641016151377544,Alta,0.9946531845011377,C,True,MEDICAMENTOS,"EPOPROSTENOL POLVO LIOFILIZADO 1,5MG"
730143,99,8.25,17.56093288058364,2.128597924919229,Alta,0.994702347195889,C,True,MEDICAMENTOS,RIFAMPICINA/ISONIACIDA TABLETA 150/150MG
702046,98,8.166666666666666,3.128558579902059,0.383088805702293,Baja,0.994751013297764,C,False,DISPOSITIVOS MEDICO,SONDA NASOGASTRICA # 18 
770065,98,8.166666666666666,25.587046912392406,3.1331077851909073,Alta,0.9947996793996391,C,True,MEDICAMENTOS,TRETINOINA TABLETA 10MG (ONCOLOGICO)
770020,97,8.083333333333334,16.328771781085923,2.020054240959083,Alta,0.9948478489086379,C,True,MEDICAMENTOS,ONDANSETRON 8MG TABLETA
707251,97,8.083333333333334,9.765042785674858,1.2080465301865804,Alta,0.9948960184176366,C,True,MEDICAMENTOS,SILDENAFIL TABLETA 50MG
702070,96,8.0,4.842989309769892,0.6053736637212365,Media,0.994943691333759,C,False,DISPOSITIVOS MEDICO,S/TRACH-CARE 8FR S/CERRADO- 198-4
704417,93,7.75,21.80127185614304,2.813067336276521,Alta,0.9949898744712528,C,True,MEDICAMENTOS,"EPOPROSTENOL TERMOESTABLE 1.5 MG POLVO LIOFILIZADO 1,5MG"
702869,91,7.583333333333333,2.8109633849474367,0.3706764903227389,Baja,0.9950350644229938,C,False,DISPOSITIVOS MEDICO,MASCARA P/TRAQUEOSTOMIA ADULTO - 1075
A017231,90,7.5,2.8762349126466136,0.3834979883528818,Baja,0.9950797577818586,C,False,MEDICAMENTOS,ALUMINIO HIDROXIDO SUSPENSIÓN ORAL 6G/100ML 
702069,90,7.5,5.018148879997303,0.6690865173329736,Media,0.9951244511407235,C,False,DISPOSITIVOS MEDICO,S/TRACH-CARE 6FR S/CERRADO -196-4
V0000005,89,7.416666666666667,10.748854766340402,1.4492837887200543,Alta,0.995168647906712,C,True,MEDICAMENTOS,VALSARTAN TABLETA 80MG
R0000009,88,7.333333333333333,15.382004440451205,2.097546060061528,Alta,0.9952123480798243,C,True,MEDICAMENTOS,ROCIVERINA SOLUCIÓN INYECTABLE 20MG/2ML
0004721,88,7.333333333333333,14.537308324904352,1.9823602261233209,Alta,0.9952560482529366,C,True,MEDICAMENTOS,OXACILINA POLVO LIOFILIZADO 1G
715826,87,7.25,3.3063300170760606,0.45604551959669803,Baja,0.9952992518331726,C,False,DISPOSITIVOS MEDICO,PLEUR-EVAC 2500CC -A8000106 (PLEUROVAC)
V012221,87,7.25,6.468454923002022,0.8922006790347616,Media,0.9953424554134086,C,False,MEDICAMENTOS,VALPROICO ÁCIDO JARABE 250MG/5ML X 120ML
701854,85,7.083333333333333,6.501165396692466,0.917811585415407,Media,0.9953846658078921,C,False,DISPOSITIVOS MEDICO,VENDA SEMIELASTICA 4X4.1    
C004011,84,7.0,13.341664064126334,1.9059520091609048,Alta,0.9954263796094992,C,True,MEDICAMENTOS,CAPTOPRIL 25MG TABLETA 
F015701,83,6.916666666666667,8.836477427874376,1.2775630016203916,Alta,0.9954675968182302,C,True,MEDICAMENTOS,CALCIO FOLINATO 50MG/5ML SOL. INYECTABLE
C0000030,82,6.833333333333333,13.408500243796052,1.962219547872593,Alta,0.9955083174340847,C,True,MEDICAMENTOS,CLINDAMICINA CÁPSULA 300MG
702080,82,6.833333333333333,3.1574826950748234,0.4620706383036327,Baja,0.9955490380499393,C,False,DISPOSITIVOS MEDICO,BRAZALETE NEO/4
D020221,82,6.833333333333333,2.8230651727682394,0.41313148869779115,Baja,0.995589758665794,C,False,MEDICAMENTOS,"DIFENHIDRAMINA JARABE 2,42MG/1ML (290,4MG/120ML)"
714878,81,6.75,18.979055441579423,2.8117119172710257,Alta,0.9956299826887723,C,True,NUTRICION,"GLUCERNA SOLUCIÓN ORAL 0,93KCAL/1ML (220,4KCAL/237ML)) ALIMENTO LIQUIDO CON CA"
E0000021,81,6.75,5.136765873228372,0.7610023515893884,Media,0.9956702067117507,C,False,MEDICAMENTOS,SODIO FOSFATO MONOBASICO/DIBASICO ENEMA RECTAL 16G/6G/133ML
A0000034,80,6.666666666666667,14.176378132996346,2.1264567199494517,Alta,0.9957099341418527,C,True,MEDICAMENTOS,ALPROSTADIL SOLUCIÓN INYECTABLE 20MCG/1ML
717814,79,6.583333333333333,6.4731379679036,0.983261463479028,Media,0.9957491649790785,C,False,DISPOSITIVOS MEDICO,BARRERA STOMAHESIVE 100MM 
A0000001,78,6.5,12.154310870109944,1.8698939800169145,Alta,0.995787899223428,C,True,MEDICAMENTOS,ABACAVIR/LAMIVUDINA/ZIDOVUDINA TABLETA 300MG/150MG/300MG
712599,78,6.5,12.154310870109944,1.8698939800169145,Alta,0.9958266334677776,C,True,MEDICAMENTOS,ARTEMETER/LUMEFANTRINA TABLETA 20/120MG
719246,76,6.333333333333333,9.267080871492807,1.4632232954988642,Alta,0.9958643745263746,C,True,MEDICAMENTOS,"BISOPROLOL TABLETA 2,5MG"
K002101,76,6.333333333333333,13.37115846843043,2.1112355476469102,Alta,0.9959021155849715,C,True,MEDICAMENTOS,KETOCONAZOL TABLETA 200MG
719619,75,6.25,8.863869460804453,1.4182191137287126,Alta,0.9959393600506922,C,True,MEDICAMENTOS,"APIXABAN TABLETA 2,5MG"
703654,74,6.166666666666667,4.130448651249167,0.6698024839863513,Media,0.9959761079235366,C,False,MEDICAMENTOS,OXIDO DE ZINC  5G/CALAMINA 5G /CREMA TÓPICA 5%/60G
702558,73,6.083333333333333,9.857699651756612,1.62044377837095,Alta,0.9960123592035047,C,True,MEDICAMENTOS,TIOPENTAL POLVO LIOFILIZADO 1G 
702078,73,6.083333333333333,3.8720051965905524,0.636494004918995,Media,0.9960486104834729,C,False,DISPOSITIVOS MEDICO,BRAZALETE NEO/2
M0000005,72,6.0,6.4807406984078595,1.0801234497346432,Alta,0.9960843651705648,C,True,MEDICAMENTOS,METOPROLOL SOL. INYECTABLE 5MG/5ML
M009011,72,6.0,8.74902591980699,1.4581709866344983,Alta,0.9961201198576566,C,True,MEDICAMENTOS,MERCAPTOPURINA TBL. 50 MG
717813,72,6.0,6.164414002968977,1.0274023338281628,Alta,0.9961558745447485,C,True,DISPOSITIVOS MEDICO,BOLSA OSTOMIA OP/100MM
M002702,72,6.0,4.935953440181174,0.8226589066968623,Media,0.9961916292318403,C,False,MEDICAMENTOS,MANITOL AL 20 % SOL. INYECTABLE x 500 ML
702484,72,6.0,2.256304299271065,0.37605071654517747,Baja,0.9962273839189322,C,False,DISPOSITIVOS MEDICO,KIT MICRONEBULIZADOR ADULTO
D0000031,71,5.916666666666667,11.131105747027794,1.8813136473849792,Alta,0.9962626420131478,C,True,MEDICAMENTOS,DAPTOMICINA POLVO LIOFILIZADO 500MG
P0000020,70,5.833333333333333,20.207259421636902,3.464101615137755,Alta,0.9962974035144871,C,True,MEDICAMENTOS,PRALIDOXIMA POLVO LIOFILIZADO 200MG
C0000008,70,5.833333333333333,3.927370930309795,0.6732635880531077,Media,0.9963321650158264,C,False,MEDICAMENTOS,CASPOFUNGINA 70MG POLVO LIOFILIZADO 
H007321,70,5.833333333333333,7.505553499465135,1.286666314194023,Alta,0.9963669265171657,C,True,MEDICAMENTOS,HIDROCORTISONA ACETATO CREMA TÓPICA 1%
A020701,69,5.75,9.799118698777317,1.7041945563090986,Alta,0.9964011914256288,C,True,MEDICAMENTOS,AMIKACINA 100MG/2ML SOL. INYECTABLE 
D020201,67,5.583333333333333,3.679385653594739,0.6589944454199533,Media,0.9964344631483393,C,False,MEDICAMENTOS,"DIHIDROCODEINA JARABE 12,1MG/ML (294,4MG/120ML)"
709707,67,5.583333333333333,3.36987545853858,0.6035597836188502,Media,0.9964677348710498,C,False,DISPOSITIVOS MEDICO,CATETER VENOSO CENTRAL (CVC) BILUMEN 7FRX20CM 
V0000013,66,5.5,10.52702150744368,1.9140039104443054,Alta,0.9965005100008839,C,True,MEDICAMENTOS,TRIMETAZIDINA TABLETA 35MG
718376,64,5.333333333333333,11.460075625114056,2.148764179708886,Alta,0.9965322919449656,C,True,MEDICAMENTOS,ATAZANAVIR 300MG CAPSULA
