producto_id,demanda_total,media,desviacion,cv,variabilidad,demanda_acumulada_pct,categoria_abc,categoria,nombre_producto,proveedor_principal,proveedor_alterno,metodo_campeon
A024011,423,35.25,22.0994652341717,0.6269351839481333,Media,0.9788282593128546,C,MEDICAMENTOS,AMITRIPTILINA 25MG TABLETA ,,,Media móvil
700021,418,34.833333333333336,31.817186131607134,0.9134120420557071,Media,0.9790358351351378,C,MEDICAMENTOS,ALFAMETILDOPA TABLETA 250MG,SOLINSA,EVEDISA,Media móvil
700974,416,34.666666666666664,27.727024340665892,0.7998180098269008,Media,0.9792424177716685,C,NUTRICION,GLUCERNA SOLUCIÓN ORAL 1KCAL/1ML (1500KCAL/1500ML)) ALIMENTO LÍQUIDO PARA PROP,ABBOTT,COBO,XGBoost
S010721,414,34.5,19.984084576573338,0.5792488283064735,Media,0.9794480072224467,C,MEDICAMENTOS,NITROPRUSIATO POLVO LIOFILIZADO 50MG,,,Media móvil
700887,412,34.333333333333336,14.008655333129738,0.4080190873727108,Baja,0.9796526034874724,C,MEDICAMENTOS,"BETAMETILDIGOXINA 0,2MG/2ML SOL. INYECTABLE",JC,DAGO,XGBoost
152912,411,34.25,31.1685301662955,0.9100300778480438,Media,0.9798567031596218,C,MEDICAMENTOS,PARACETAMOL SOLUCIÓN INYECTABLE 1G/100ML,FRESENIUS,CRUZ VERDE,XGBoost
713099,404,33.666666666666664,5.262791055796315,0.15632052640979155,Baja,0.9800573266816373,C,DISPOSITIVOS MEDICO,CATETER VENOSO CENTRAL TRILUMEN (CVC) 7FRX20CM ,,,Media móvil
700441,401,33.416666666666664,7.292067088572515,0.21821647147847928,Baja,0.9802564604250239,C,MEDICAMENTOS,POTASIO GLUCONATO ELIXIR 20MEQ/15ML ,SOLINSA,CRUZ VERDE,Regresión Lineal
730066,399,33.25,7.072674690152748,0.21271202075647364,Baja,0.980454600982658,C,DISPOSITIVOS MEDICO,EQUIPO DE INFUSION DE LIQUIDOS FOTOSENSIBLES,,,Media móvil
C034011,399,33.25,31.513705532095653,0.9477806175066362,Media,0.980652741540292,C,MEDICAMENTOS,"COLCHICINA 0,5MG TABLETA",,,XGBoost
704102,395,32.916666666666664,13.385598321488748,0.4066510882477595,Baja,0.980848895726421,C,MEDICAMENTOS,HIERRO SACAROSA SOL. INYECTABLE 100MG/5ML,,,XGBoost
H0000004,395,32.916666666666664,33.25783115798944,1.0103644908756286,Alta,0.98104504991255,C,MEDICAMENTOS,L-ASPARTATO/L-ORNITINA SOLUCIÓN INYECTABLE 5G/10ML,,,XGBoost
R005101,393,32.75,35.304197535652385,1.0779907644474012,Alta,0.9812402109129265,C,MEDICAMENTOS,RIFAMPICINA CÁPSULA 300MG,,,XGBoost
151766,386,32.166666666666664,54.801846905395664,1.7036843597532332,Alta,0.9814318957631689,C,CONTROLADOS,CLOBAZAM TABLETA 10 MG ,,,XGBoost
705632,374,31.166666666666668,10.894813889964789,0.3495662210683889,Baja,0.9816176214988961,C,MEDICAMENTOS,SALBUTAMOL SUSP. PARA INHALACIÓN 100MCG//1PUFF/200PUFF,SOLINSA,JC,Media móvil
L0000017,367,30.583333333333332,8.240237566448867,0.26943556075582126,Baja,0.9817998710844893,C,MEDICAMENTOS,INSULINA GLARGINA 100UI/ML x 10 ML (1000UI) SOL. INYECTABLE ,,,Media móvil
708363,364,30.333333333333332,19.671545363028727,0.6485124844954526,Media,0.9819806308914537,C,MEDICAMENTOS,CIANOCOBALAMINA 1MG/1ML (VITAMINA B12) SOL. INYECTABLE,SOLINSA,EVEDISA,XGBoost
706670,357,29.75,54.559600438419636,1.833936149190576,Alta,0.9821579145482843,C,MEDICAMENTOS,ACICLOVIR TABLETA 800MG,,,XGBoost
D0000020,355,29.583333333333332,42.433816560365955,1.434382531618004,Alta,0.9823342050193622,C,MEDICAMENTOS,"DIPIRONA 2,5G/5ML SOL. INYECTABLE ",,,Regresión Lineal
G003704,354,29.5,14.260562273754719,0.48340889063575315,Baja,0.9825099988975639,C,MEDICAMENTOS,GENTAMICINA 160MG/2ML SOL. INYECTABLE ,,,XGBoost
702063,343,28.583333333333332,26.455651856484565,0.9255621640752618,Media,0.9826803302541265,C,DISPOSITIVOS MEDICO,SONDA SUCCION # 12,,,XGBoost
V0000004,342,28.5,25.994754715658942,0.9120966566897875,Media,0.9828501650178127,C,MEDICAMENTOS,VALSARTAN TABLETA 160MG,,,Regresión Lineal
700821,342,28.5,24.013253916043187,0.8425703128436206,Media,0.9830199997814991,C,MEDICAMENTOS,DALTEPARINA SODICA 5.000 UI (ANTIFACTOR XA) SOL. INYECTABLE,COBO MEDICAL,SOLINSA,Regresión Lineal
C046101,338,28.166666666666668,49.724391916997355,1.7653630266389593,Alta,0.9831878481736804,C,MEDICAMENTOS,CALCIO CARBONATO/VITAMINA D TABLETA 600MG/200UI,,,Regresión Lineal
A002451,335,27.916666666666668,12.21369077814902,0.43750534130683055,Baja,0.9833542067872328,C,MEDICAMENTOS,BECLOMETASONA 50MCG/ PUFF SOL. PARA INHALACIÓN,,,XGBoost
162958,330,27.5,29.886147596868657,1.0867690035224966,Alta,0.9835180824364038,C,MEDICAMENTOS,INDACATEROL/GLICOPIRRONIO POLVO PARA INHALACIÓN EN CÁPSULA 110MCG/50MCG,JC,DAGO,Regresión Lineal
702061,329,27.416666666666668,15.802521854745116,0.5763837758569647,Media,0.9836814614926986,C,DISPOSITIVOS MEDICO,SONDA SUCCION # 8   ,,,Regresión Lineal
715576,328,27.333333333333332,58.98279153252834,2.1579070072876223,Alta,0.9838443439561171,C,MEDICAMENTOS,DORIPENEM POLVO LIOFILIZADO 500MG,,,Media móvil
717864,325,27.083333333333332,15.962788166877553,0.589395255392402,Media,0.9840057366409067,C,MEDICAMENTOS,"TAMSULOSINA CÁPSULA DE LIBERACIÓN CONTROLADA 0,4MG",SOLINSA,EVEDISA,XGBoost
703730,321,26.75,12.920209680257447,0.4829984927199045,Baja,0.9841651429541913,C,DISPOSITIVOS MEDICO,S/TRACH-CARE 14FR/ 4445P02514  CORTA ,,,XGBoost
702021,313,26.083333333333332,9.53899492831526,0.3657122656223103,Baja,0.9843205765244657,C,DISPOSITIVOS MEDICO,SONDA FOLEY 2 VIAS 16FRX30CM   ,,,XGBoost
B005701,307,25.583333333333332,10.317314073777618,0.4032826348056398,Baja,0.9844730305374824,C,MEDICAMENTOS,BETAMETASONA 4MG/1ML SOL. INYECTABLE,,,Media móvil
T012011,292,24.333333333333332,21.81047843805747,0.896321031700992,Media,0.9846180356573548,C,MEDICAMENTOS,TINIDAZOL TABLETA 500MG,,,Media móvil
701479,292,24.333333333333332,5.851702678915278,0.24048093201021692,Baja,0.9847630407772274,C,MEDICAMENTOS,"SODIO CLORURO ENEMA RECTAL 2,5G/1000ML",,,XGBoost
H013021,292,24.333333333333332,22.499831649201827,0.924650615720623,Media,0.9849080458971,C,MEDICAMENTOS,N-BUTILBROMURO HIOSCINA TABLETA 10MG,,,XGBoost
A013011,291,24.25,22.393688234126884,0.9234510612011086,Media,0.9850525544240962,C,MEDICAMENTOS,ALOPURINOL TABLETA 100MG,,,XGBoost
700967,286,23.833333333333332,27.215748560290777,1.1419195200122005,Alta,0.9851945799867112,C,NUTRICION,"ENSURE PLUS HN SOLUCIÓN ORAL 1,5KCAL/1ML (1500KCAL/1000ML) ALIMENTO DE USO ESPEC",ABBOTT,COBO,XGBoost
F013141,281,23.416666666666668,21.38163329645896,0.9130946603470018,Media,0.9853341225849447,C,MEDICAMENTOS,FLUOXETINA 20M GCAPSULA ,,,Media móvil
I004721,281,23.416666666666668,64.86273384944734,2.7699388120760426,Alta,0.9854736651831782,C,MEDICAMENTOS,IMIPENEM/CILASTATINA 500MG/500MG POLVO LIOFILIZADO ,,,XGBoost
V0000011,280,23.333333333333332,39.56429366655411,1.6956125857094617,Alta,0.9856127111885354,C,MEDICAMENTOS,VORICONAZOL POLVO LIOFILIZADO 200MG,,,Regresión Lineal
T0000001,280,23.333333333333332,17.67038268522853,0.7573021150812228,Media,0.9857517571938927,C,MEDICAMENTOS,TIGECICLINA 50MG POLVO PARA RECONSTITUCION,,,Regresión Lineal
702060,277,23.083333333333332,16.881718640068144,0.7313379916275008,Media,0.9858893134206211,C,DISPOSITIVOS MEDICO,S/SUCCION  6 1129,,,Media móvil
702052,276,23.0,11.257320850329918,0.48944873262303995,Baja,0.9860263730544733,C,DISPOSITIVOS MEDICO,SONDA NELATON # 10   ,,,XGBoost
719225,268,22.333333333333332,13.323481208571263,0.5965737854584148,Media,0.9861594599453152,C,MEDICAMENTOS,"DUTASTERIDA/TAMSULOSINA CÁPSULA 0,5MG/0,4MG (0,9MG)",COBO MEDICAL,CRUZ VERDE,Media móvil
717923,266,22.166666666666668,6.422026490324082,0.2897154807664999,Baja,0.9862915536504046,C,MEDICAMENTOS,INSULINA GLULISINA SOL. INYECTABLE 100UI/ML x 10ML (1000UI),,,XGBoost
700966,265,22.083333333333332,11.66547612973141,0.5282479756859506,Media,0.9864231507626177,C,NUTRICION,JEVITY SOLUCIÓN ORAL 1KCAL/1ML (1500KCAL/1500ML)) ALIMENTO PARA PROPÓSITOS MÉD,ABBOTT,COBO,Regresión Lineal
145537,264,22.0,48.13805903100713,2.188093592318506,Alta,0.9865542512819545,C,MEDICAMENTOS,CISATRACURIO 10MG/5ML SOL. INYECTABLE,,,XGBoost
131059,261,21.75,66.79565173653965,3.0710644476569957,Alta,0.9866838620226626,C,MEDICAMENTOS,HIDROXICLOROQUINA SULFATO TABLETA 200MG,,,XGBoost
P0000025,259,21.583333333333332,27.916949342757,1.2934493903980078,Alta,0.986812479577618,C,MEDICAMENTOS,POLIMIXINA B SOLUCIÓN INYECTABLE 500000UI,,,Media móvil
700971,256,21.333333333333332,15.67472391134752,0.734752683344415,Media,0.9869396073539446,C,NUTRICION,"(OSMOLITE HN PLUS SOLUCIÓN ORAL 1,2KCAL/1ML (1800KCAL/1500ML)) ALIMENTO PARA PR",ABBOTT,COBO,Media móvil
P0000013,253,21.083333333333332,20.839029524312103,0.9884124675563053,Media,0.9870652453516424,C,MEDICAMENTOS,PREGABALINA CÁPSULA 150MG,,,Media móvil
D031141,247,20.583333333333332,20.165038752226284,0.9796779960595766,Media,0.9871879037920825,C,MEDICAMENTOS,DOXICICLINA 100MG TABLETA ,,,Regresión Lineal
E0000017,242,20.166666666666668,13.360956235058609,0.6625267554574517,Media,0.9873080792681412,C,MEDICAMENTOS,ERTAPENEM POLVO LIOFILIZADO 1G ,,,Regresión Lineal
716715,242,20.166666666666668,29.17294304763587,1.4465922172381422,Alta,0.9874282547442,C,CONTROLADOS,CLONAZEPAM TABLETA 2 MG ,SOLINSA,CRUZ VERDE,Media móvil
701847,238,19.833333333333332,11.853908701991571,0.5976760690079784,Media,0.9875464438487537,C,DISPOSITIVOS MEDICO,BACTIGRAS 10X10 ,,,XGBoost
702696,236,19.666666666666668,7.969639359164975,0.40523589961855805,Baja,0.9876636397675548,C,DISPOSITIVOS MEDICO,TUBO ENDOTRAQUEAL 7.5 C/BL,,,XGBoost
700741,234,19.5,13.152946437965907,0.6745100737418414,Media,0.9877798425006034,C,MEDICAMENTOS,SACUBITRIL/ VALSARTAN 50 MG TABLETA,CRUZ VERDE,EVEDISA,Media móvil
V000000013,232,19.333333333333332,24.57024561735128,1.270874773311273,Alta,0.9878950520478994,C,MEDICAMENTOS,VORICONAZOL TABLETA 200MG,,,Media móvil
702045,231,19.25,7.021072179194183,0.36473102229580173,Baja,0.9880097650023191,C,DISPOSITIVOS MEDICO,SONDA NASOGASTRICA # 16   ,,,XGBoost
700639,225,18.75,18.718610088261457,0.9983258713739444,Media,0.9881214983994812,C,MEDICAMENTOS,ANFOTERICINA B 50MG POLVO LIOFILIZADO ,,,Regresión Lineal
H014701,224,18.666666666666668,6.080271126331208,0.32572881033917184,Baja,0.988232735203767,C,MEDICAMENTOS,HIDROXICINA CLORHIDRATO SOL. 100MG/1ML,,,XGBoost
703187,223,18.583333333333332,8.564815269815258,0.46088692034880313,Baja,0.9883434754151764,C,DISPOSITIVOS MEDICO,CANISTER 1100ML,,,Regresión Lineal
D023011,220,18.333333333333332,18.936896805075023,1.0329216439131832,Alta,0.9884527258479572,C,MEDICAMENTOS,DIMENHIDRINATO 50MG TABLETA,,,Regresión Lineal
701278,220,18.333333333333332,21.33428028201362,1.163688015382561,Alta,0.9885619762807378,C,DISPOSITIVOS MEDICO,SET ENTERAL TAPA ROSCA Y PUNZON,,,Media móvil
E007141,219,18.25,15.656105402162964,0.8578687891596145,Media,0.9886707301206423,C,MEDICAMENTOS,ERITROMICINA 500MG TABLETA ,,,Regresión Lineal
L004011,215,17.916666666666668,34.10000888651799,1.90325630994519,Alta,0.9887774975890415,C,MEDICAMENTOS,LEVOMEPROMAZINA TABLETA 25MG,,,XGBoost
700605,208,17.333333333333332,27.72374542889291,1.599446851666899,Alta,0.988880788907307,C,MEDICAMENTOS,INMUNOGLOBULINA HUMANA NORMAL  6 GR/200ML SOL. INYECTABLE,,,XGBoost
A002011,206,17.166666666666668,19.68771344280642,1.1468570937557137,Alta,0.9889830870398197,C,MEDICAMENTOS,ACETAZOLAMIDA 250MG TABLETA ,,,XGBoost
702079,199,16.583333333333332,4.7760450228830615,0.28800271494772234,Baja,0.9890819090221987,C,DISPOSITIVOS MEDICO,BRAZALETE NEO/3,,,XGBoost
N009231,198,16.5,5.5677643628300215,0.3374402644139407,Baja,0.9891802344117013,C,MEDICAMENTOS,NISTATINA SUSPENSIÓN ORAL 100000UI/1ML (6000000UI/60ML),,,Media móvil
700800,195,16.25,22.058290546145724,1.3574332643781983,Alta,0.9892770700225751,C,MEDICAMENTOS,HALOPERIDOL 5MG TABLETA  ,SOLINSA,EVEDISA,Regresión Lineal
D029701,193,16.083333333333332,18.55438361991989,1.1536404323266254,Alta,0.9893729124476963,C,MEDICAMENTOS,DOPAMINA 200MG/5ML SOL. INYECTABLE ,,,Regresión Lineal
715460,192,16.0,10.117491604327446,0.6323432252704654,Media,0.9894682582799413,C,DISPOSITIVOS MEDICO,BOLSA ACTIVE LIFE ADULTO-22771 ,,,XGBoost
730138,189,15.75,16.17025889487465,1.0266831044364857,Alta,0.9895621143335575,C,MEDICAMENTOS,OSELTAMIVIR CAPSULA 75MG,,,XGBoost
700544,188,15.666666666666666,23.654072620061676,1.5098344225571283,Alta,0.9896554737942973,C,MEDICAMENTOS,SOMATOSTATINA POLVO LIOFILIZADO 3MG,JC,DELTA,XGBoost
L0000009,187,15.583333333333334,17.085125552699786,1.0963716932213765,Alta,0.9897483366621609,C,MEDICAMENTOS,LABETALOL SOLUCIÓN INYECTABLE 100MG/20ML,,,Regresión Lineal
710768,187,15.583333333333334,7.476731582149727,0.47979026195613217,Baja,0.9898411995300245,C,DISPOSITIVOS MEDICO,CYSTOFLOW 500 ML,,,Regresión Lineal
H001201,187,15.583333333333334,6.2734408904572145,0.4025737469812116,Baja,0.9899340623978881,C,MEDICAMENTOS,HALOPERIDOL 2MG/20 GOTAS SOL. ORAL,,,Regresión Lineal
717825,185,15.416666666666666,17.96693090265018,1.1654225450367686,Alta,0.9900259320799991,C,MEDICAMENTOS,TENOFOVIR/EMTRICITABINA 300MG/200MG TABLETA,SOLINSA,EVEDISA,XGBoost
V016011,181,15.083333333333334,20.38920540309742,1.35177052396226,Alta,0.9901158153906051,C,MEDICAMENTOS,VERAPAMILO TABLETA 120MG,,,XGBoost
I008701,181,15.083333333333334,2.8109633849474367,0.18636221336668088,Baja,0.990205698701211,C,MEDICAMENTOS,INSULINA ZINC CRISTALINA SOL. INYECTABLE 100UI/ML x 10ML (1000UI),,,XGBoost
G0000001,181,15.083333333333334,41.511133957340206,2.752119378387196,Alta,0.9902955820118169,C,MEDICAMENTOS,GABAPENTIN CÁPSULA 300MG,,,Media móvil
702452,180,15.0,10.617310051386497,0.7078206700924331,Media,0.9903849687295466,C,DISPOSITIVOS MEDICO,STOMAHESIVE PASTA TBX2 ONZ.,,,XGBoost
T009141,175,14.583333333333334,15.234281516807194,1.044636446866779,Alta,0.9904718724828948,C,MEDICAMENTOS,TIAMINA 300MG TABLETA ,,,XGBoost
702310,170,14.166666666666666,9.777835169712189,0.6902001296267428,Media,0.9905562932718618,C,DISPOSITIVOS MEDICO,BARRERA STOMAHESIVE 20MMX20MM LISA ,,,XGBoost
705961,169,14.083333333333334,19.411610084189462,1.378339177575583,Alta,0.9906402174679524,C,MEDICAMENTOS,MESALAZINA TABLETA 500MG,,,XGBoost
A025142,167,13.916666666666666,16.615755575156168,1.1939465083944552,Alta,0.9907231484782905,C,MEDICAMENTOS,AMOXICILINA 500MG CAPSULA ,,,Media móvil
171762,167,13.916666666666666,13.82000087707755,0.9930539552391054,Media,0.9908060794886285,C,NUTRICION,"NEPRO BP SOLUCIÓN ORAL 1,8KCAL/1ML (426,6KCAL/237ML)) ALIMENTO PARA PROPÓSITOS",COBO MEDICAL,ALLERS,XGBoost
702022,167,13.916666666666666,11.429295161066927,0.8212667181604978,Media,0.9908890104989666,C,DISPOSITIVOS MEDICO,SONDA FOLEY 2 VÍAS 18FRX5CM ,,,XGBoost
702323,164,13.666666666666666,6.997835163084151,0.5120367192500599,Media,0.9909704517306759,C,DISPOSITIVOS MEDICO,BOLSA OSTOMIA OP/57 - 60 MM ,,,XGBoost
716204,163,13.583333333333334,26.854687531681364,1.9770322109213274,Alta,0.9910513963695088,C,CONTROLADOS,KETAMINA SOL. INYECTABLE 500MG,WORDL MEDICAL,,Media móvil
702473,163,13.583333333333334,12.086493839543929,0.8898032274510868,Media,0.9911323410083418,C,CONTROLADOS,FENOBARBITAL SOLUCIÓN INYECTABLE 40 MG/1ML ,SECRETARIA DE SALUD,WORLD MEDICAL,XGBoost
770066,156,13.0,25.00545395054301,1.9234964577340778,Alta,0.9912098094970409,C,MEDICAMENTOS,ELTROMBOPAG 25 MG TAB ORAL,CRUZ VERDE,SOLINSA,Regresión Lineal
I002011,156,13.0,19.53086135976971,1.5023739507515161,Alta,0.9912872779857398,C,MEDICAMENTOS,IBUPROFENO TABLETA 400MG,,,XGBoost
A019101,156,13.0,17.419946769566934,1.3399959053513026,Alta,0.9913647464744388,C,MEDICAMENTOS,AMANTADINA 100MG CAPSULA ,,,XGBoost
702251,155,12.916666666666666,5.36755121639338,0.4155523522369069,Baja,0.9914417183702616,C,DISPOSITIVOS MEDICO,BISTURI # 15 ,,,Media móvil
702302,154,12.833333333333334,5.686240703077327,0.4430836911488826,Baja,0.9915181936732081,C,DISPOSITIVOS MEDICO,BARRERA STOMAHESIVE 57 - 60 MM ,,,Media móvil
710045,154,12.833333333333334,5.201980974648606,0.4053491668557355,Baja,0.9915946689761546,C,DISPOSITIVOS MEDICO,SEDA 3-0 SS684( C-14)SOFSILK,,,Media móvil
I020011,153,12.75,9.955583175466737,0.7808300529777833,Media,0.9916706476862248,C,MEDICAMENTOS,ISOSORBIDE DINITRATO 10MG TABLETA,,,XGBoost
707118,148,12.333333333333334,21.14595741865369,1.7145370879989479,Alta,0.9917441434319136,C,MEDICAMENTOS,AZITROMICINA TABLETA 500MG,,,XGBoost
770075,147,12.25,11.169153951844338,0.9117676695383133,Media,0.9918171425847262,C,MEDICAMENTOS,FILGRASTIM SOLUCIÓN INYECTABLE 300MCG (ONCOLOGICO),,,XGBoost
719540,147,12.25,9.789837030865687,0.7991703698665867,Media,0.9918901417375388,C,NUTRICION,"GLUCERNA SOLUCIÓN ORAL 1,5KCAL/1ML (1500KCAL/1000ML)) ALIMENTO LÍQUIDO PARA PR",ABBOTT,COBO,XGBoost
702023,146,12.166666666666666,11.280178378129676,0.9271379488873707,Media,0.991962644297475,C,DISPOSITIVOS MEDICO,SONDA FOLEY 2 VÍAS 18FRX30CM    ,,,Regresión Lineal
702695,145,12.083333333333334,5.434876152027642,0.4497828539609083,Baja,0.9920346502645351,C,DISPOSITIVOS MEDICO,TUBO ENDOTRAQUEAL 8.0 C/BL,,,XGBoost
701843,145,12.083333333333334,6.185883244545723,0.5119351650658529,Media,0.992106656231595,C,DISPOSITIVOS MEDICO,ALGODON LAMINADO 6X5,,,XGBoost
V016141,144,12.0,10.929526314280299,0.9107938595233582,Media,0.9921781656057788,C,MEDICAMENTOS,VERAPAMILO TABLETA 80MG,,,Media móvil
702303,144,12.0,7.410066862659939,0.6175055718883282,Media,0.9922496749799625,C,DISPOSITIVOS MEDICO,BARRERA STOMAHESIVE 70MM ,,,XGBoost
718072,142,11.833333333333334,21.678784490134518,1.8320099569127761,Alta,0.9923201911683937,C,NUTRICION,ENTEREX POLVO PARA SOLUCIÓN ORAL 110G ALIMENTO PARA USOS NUTRICIONALES ESPECIALE,AMAREY,CRUZ VERDE,XGBoost
162558,140,11.666666666666666,15.836283616678466,1.35739573857244,Alta,0.9923897141710722,C,MEDICAMENTOS,LEVOFLOXACINA SOLUCIÓN INYECTABLE 500MG/100ML,JC,SOLINSA,Media móvil
702090,138,11.5,4.757768766592554,0.41371902318196124,Baja,0.9924582439879983,C,DISPOSITIVOS MEDICO,CATETER UMBILICAL 5.0FR,,,XGBoost
702531,136,11.333333333333334,5.140451577852127,0.45356925686930527,Baja,0.9925257806191718,C,MEDICAMENTOS,EXTENSION DE MONITOREO MACHO MACHO,,,Media móvil
E038162,136,11.333333333333334,15.41152657964653,1.3598405805570468,Alta,0.9925933172503454,C,MEDICAMENTOS,EFAVIRENZ 600MG TABLETA,,,Media móvil
I005022,136,11.333333333333334,19.72231469604156,1.74020423788602,Alta,0.9926608538815189,C,MEDICAMENTOS,IMIPRAMINA TABLETA 25MG,,,Media móvil
R0000014,135,11.25,10.82190539432111,0.9619471461618765,Media,0.9927278939198162,C,MEDICAMENTOS,ROSUVASTATINA TABLETA 20MG,,,XGBoost
701694,132,11.0,9.92700632343178,0.9024551203119799,Media,0.9927934441794846,C,MEDICAMENTOS,DUODERM CGF 20 X 20 CM/8X8,,,Media móvil
T009701,131,10.916666666666666,7.3169583016359185,0.6702557222872597,Media,0.9928584978462767,C,MEDICAMENTOS,TIAMINA 1000MG/10ML SOL. INYECTABLE,,,XGBoost
704205,131,10.916666666666666,10.73192631470429,0.9830772196675687,Media,0.9929235515130689,C,MEDICAMENTOS,"METOTREXATE TABLETA 2,5MG",JC,SOLINSA,Regresión Lineal
702324,128,10.666666666666666,7.164728420068226,0.6716932893813962,Media,0.9929871154012322,C,DISPOSITIVOS MEDICO,BOLSA OSTOMIA OP /70MM ,,,XGBoost
702056,127,10.583333333333334,7.867751594421061,0.7434095994728561,Media,0.9930501826965192,C,DISPOSITIVOS MEDICO,SONDA NELATON # 16 ,,,Regresión Lineal
H0000005,127,10.583333333333334,16.03665309296932,1.5152743079971012,Alta,0.9931132499918062,C,MEDICAMENTOS,L-ASPARTATO/L-ORNITINA GRANULOS PARA SUSPENCIÓN ORAL 3G,,,XGBoost
702243,127,10.583333333333334,16.233849783334783,1.5339070661418692,Alta,0.9931763172870932,C,DISPOSITIVOS MEDICO,GUANTE ESTERIL 8.0 (PAR),,,XGBoost
702089,126,10.5,5.791843794980537,0.5516041709505273,Media,0.993238887989504,C,DISPOSITIVOS MEDICO,CATETER UMBILICAL 3.5 FR,,,XGBoost
B008011,123,10.25,9.352928564213068,0.9124808355329822,Media,0.993299968913286,C,MEDICAMENTOS,BIPERIDENO 2MG TABLETA,,,Media móvil
701864,119,9.916666666666666,9.100033299972372,0.9176504168039368,Media,0.9933590634655628,C,DISPOSITIVOS MEDICO,VENDA ELASTICA 5X5 ,,,XGBoost
720012,117,9.75,4.494946657586211,0.46102017000884216,Baja,0.9934171648320871,C,DISPOSITIVOS MEDICO,CIRCUITO DE VENTILADOR REF-5513000 ALMA LISA PEDIATRICO,,,XGBoost
701961,117,9.75,5.658862719021134,0.58039617630986,Media,0.9934752661986114,C,DISPOSITIVOS MEDICO,CATETER TROCAR RECTO 10FR (TUBO TORAX),,,XGBoost
720013,117,9.75,4.494946657586211,0.46102017000884216,Baja,0.9935333675651356,C,DISPOSITIVOS MEDICO,CIRCUITO DE VENTILACION REF-5068850 ALMA LISA NEONATAL - INTERSURGICAL,,,XGBoost
706175,117,9.75,4.673425840955336,0.4793257272774704,Baja,0.9935914689316598,C,DISPOSITIVOS MEDICO,CATETER YUGULAR CURVO (MAHURKAR CURVO) 5FR,,,Media móvil
703652,114,9.5,14.241424852105979,1.499097352853261,Alta,0.9936480805195553,C,MEDICAMENTOS,URSODEOXICOLICO ACIDO TABLETA 300MG,SOLINSA,EVEDISA,XGBoost
702216,114,9.5,2.5045413298101655,0.2636359294537016,Baja,0.9937046921074508,C,DISPOSITIVOS MEDICO,CATETER EPICUTANEO CAVA 24 G 2FR REF 218400,,,Media móvil
702486,111,9.25,4.1587804156332355,0.4495978827711606,Baja,0.9937598139167174,C,DISPOSITIVOS MEDICO,STOMAHESIVE POLVO X 1 ONZA,,,XGBoost
C032013,111,9.25,15.80635660393973,1.7087953085340248,Alta,0.993814935725984,C,CONTROLADOS,CLOZAPINA TABLETA 100MG ,,,XGBoost
706123,111,9.25,2.927145677649443,0.31644818136750735,Baja,0.9938700575352506,C,DISPOSITIVOS MEDICO,CATETER GASTROSTOMIA FLOW-20PUSH/ COOK,,,Media móvil
M017162,110,9.166666666666666,9.446820853727683,1.0305622749521108,Alta,0.993924682751641,C,MEDICAMENTOS,METOPROLOL TARTRATO TABLETA 100MG,,,XGBoost
708756,109,9.083333333333334,3.629633924274241,0.39959272560817327,Baja,0.9939788113751551,C,DISPOSITIVOS MEDICO,CATETER RECTO COAXIAL 2L 11FR X 20CM (MAHURKAR RECTO),,,XGBoost
L0000005,109,9.083333333333334,21.27934693689179,2.3426803967220318,Alta,0.9940329399986692,C,MEDICAMENTOS,LAMOTRIGINA TABLETA 100MG,,,XGBoost
D015021,108,9.0,8.872839045495683,0.9858710050550759,Media,0.994086572029307,C,MEDICAMENTOS,DICLOFENACO 50MG TABLETA ,,,XGBoost
702460,107,8.916666666666666,4.010403138505322,0.4497648379632137,Baja,0.9941397074670685,C,DISPOSITIVOS MEDICO,PINZA P/BOLSA DE OSTOMIA ,,,Media móvil
713981,107,8.916666666666666,19.29417403039455,2.163832601539576,Alta,0.99419284290483,C,MEDICAMENTOS,PIRIDOSTIGMINA TABLETA 60MG,,,Regresión Lineal
M020501,106,8.833333333333334,7.209001107622121,0.8161133329383532,Media,0.9942454817497152,C,MEDICAMENTOS,METRONIDAZOL OVULO VAGINAL 500MG,,,Regresión Lineal
702635,105,8.75,4.371914496377572,0.4996473710145797,Baja,0.9942976240017242,C,DISPOSITIVOS MEDICO,MASCARA C/RESERVORIO ADULTO,,,XGBoost
701428,105,8.75,6.092096220812371,0.6962395680928424,Media,0.9943497662537332,C,DISPOSITIVOS MEDICO,SEDA 2-0 185T (SC26)45CM ,,,Regresión Lineal
713549,104,8.666666666666666,19.415707480534852,2.240273940061714,Alta,0.9944014119128658,C,MEDICAMENTOS,LOPINAVIR/RITONAVIR TABLETA 200MG/50MG,,,XGBoost
713842,102,8.5,12.602308590817074,1.4826245400961264,Alta,0.994452064386246,C,DISPOSITIVOS MEDICO,ESTILETE GUIA ENDOTRAQUEAL 14MM,,,Regresión Lineal
717450,102,8.5,11.5088898445743,1.3539870405381529,Alta,0.9945027168596261,C,MEDICAMENTOS,N-ACETILCISTEINA SOLUCIÓN INYECTABLE 300MG/3ML,SOLINSA,CRUZ VERDE,Regresión Lineal
A033701,102,8.5,3.9657625656704063,0.4665603018435772,Baja,0.9945533693330062,C,MEDICAMENTOS,ATROPINA 1MG/1ML SOL. INYECTABLE ,,,Media móvil
